,place,info,문의 및 안내,홈페이지,주소,이용시간,휴일,주차,화장실,입장료,접근로,review,주차 요금,이용요금,체험,출입통로,장애인 주차 안내,엘리베이터,수유실,판매 품목,이용가능시설,주차요금,지정현황,체험가능 연령,유모차,휠체어,지체장애 기타 상세,입점브랜드,규모,대중 교통,주요시설,할인 정보,수용인원,오디오 가이드,시각장애 기타상세,관람석,점자 홍보물,보조견 동반,보유장비,안내 요원,시설이용료,부대시설,점자 블록,이용 시기,강습안내,청각 장애 기타상세,코스안내,영유아가족 기타상세,유아용보조의자,개장기간,대여안내,유도안내 설비,예약안내 홈페이지,객실,자막 비디오 가이드,수화 안내,매표소,입실시간,퇴실시간,객실내 취사 여부,식음료장,객실수,영업시간,대표메뉴,취급메뉴,큰활자 홍보물,홍보물,예약안내,객실유형,바비큐장여부,세미나실 여부,좌석수,사우나실 여부,캠프파이어 여부,스포츠 시설 여부,자전거 대여 여부,공용 PC실 여부,휘트니스 센터 여부,노래방 여부,청각장애용 객실,뷰티시설여부,공용 샤워실 여부,청각장애 기타상세,보조견동반
5946,파도소리,"여수에 와서 들르지 않고 가면 서운할 정도로 온 바다를 한 상에 품은 파도소리에서는 광어, 농어, 삼화, 홍어, 개불, 생선구이, 새우구이, 바지락수제비, 은행마늘, 매생이, 새우튀김, 고구마튀김이 나오는 푸짐한 코스요리를 선보인다. 싱싱한 여수 바다에서 갓 잡아 올린 해산물을 매일 공수해 맛깔스러운 상을 차려낸다. 회 맛도 일품이지만 매운탕과 매생이 볶음은 가히 일품. 이 집은 좋은 식단 실천 업소로 남는 음식은 절대 재사용하지 않으며 부족하면 채워준다.",,,전라남도 여수시 문수6길 34-1 (문수동) 1층,,"매월 첫째주, 셋째주 일요일",가능,,,,현지인들이 즐겨찾는 맛집입니다.회를 포함한 푸짐한 한상 드시고 나면 무릉도원이 따로 없지요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:00~21:30,활어 모둠회,활어 모둠회 / 삼치 모둠 외,,,,,,,,,,,,,,,,,,,
5947,혜성갈비,"혜성갈비는 여서동 로타리에서 웅천가는 방향으로 차를 몰고오다 현대건설 끝지점에서 좌회전하여 들어오면 위치하고 있다. 주메뉴는 돌판에 한우암소부위(등심살,갈비살,안창살)을 구워먹는 것인데, 무항생제 국내산 1++등급의 한우암소를 매일 주인이 직접 선별하여 공급하고 있다. 신선하고 부드러운 고기맛이 일품이다. 그리고 매운 갈비찜은 갈비찜에 여러가지 야채를 매콤한 양념에 볶은 것으로 매콤한 맛과 달콤한 맛을 동시에 즐길 수 있다.",,,전라남도 여수시 여서로 118-8,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30~21:00,소갈비찜,갈비살 / 등심살 / 안창살 등,,,,,,,,,,,,,,,,,,,
5948,명성숯불갈비,"여수 학동에 위치한 명성숯불갈비는 국내산 선진 크린포크만을 재료로 사용하며 김치재료, 야채 및 쌈 거리는 직접 재배해서 사용하여 신선하고 믿을만하다. 참숯불에 직화로 구워 질 좋고 살살 녹는 갈비를 맛볼 수 있는데, 육즙이 반지르르하게 흐르는 갈비를 참기름에 찍어먹으면 구수한 갈비의 풍미가 입 안 가득 퍼진다. 후식으로는 비빔밥과 누룽지, 냉면 등이 있다.",,,전라남도 여수시 시청동3길 12-11,,일요일 (전화문의),가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~22:00 (전화문의),소왕갈비,생목살 / 생삼겹 / 돼지갈비 / 마늘갈비 외,,,,,,,,,,,,,,,,,,,
5949,삼대농원,"전라남도 여수에 있는 삼대농원은 닭요리 전문점으로 닭 한 마리에서 나오는 다양한 음식을 경험할 수 있다. 질 좋은 옻나무 엄나무 껍질을 압력솥에 푹 삶아 우려낸 시원하고 담백한 국물맛. 흑미, 녹두, 찹쌀, 맵쌀을 넣어 끓인 닭죽은 건강을 위한 최상의 음식이다. 백숙류(백숙, 옻닭, 엄나무 백숙, 황기 백숙)는 1시간 전에 예약해야 오래 기다리지 않고 먹을 수 있는 메뉴로 국내산 재료만을 사용하고 있다. 좋은 재료에서 좋은 음식이 나오듯, 시원하고 담백한 국물 맛이 일품이다.",,,전라남도 여수시 오산길 18,,매주 월요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~21:00,참옻백숙,참옻백숙 / 육회불고기 / 능이백숙 / 해천탕 등,,,,,,,,,,,,,,,,,,,
5950,우사골설렁탕,"여서동 여수시 제2청사 건너편 삼거리에 있다.여서동 부영5차아파트 단지 앞이어서 찾기엔 아주 쉽다. 이곳은 갈비탕과 설렁탕으로 여수에서 내노라 하는 맛집 반열에 올라 있다. 배추김치와 깍두기,고추에 오징어 젓갈이 나오는 기본반찬도 아주 깔끔하고 음식들이 짜지 않다. 특히 갈비탕의 국물이 아주 좋다. 고기에 한약재를 곁들여 우려낸 육수를 이용하는데 고기국물의 노린내가 전혀 없고 감칠맛이 난다. 식사 후에도 입속이 텁텁하지 않고 개운하다는 느낌이 든다. 후식으로 식혜가 제공된다.",,,전라남도 여수시 여서1로 116,,매주 월요일,"가능
요금 (무료)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"- 09:30~20:00
- 준비시간 15:00~16:30
- 마지막 주문 19:40",갈비탕,삼계탕 / 설렁탕 / 도가니탕 / 꼬리곰탕 등,,,,,,,,,,,,,,,,,,,
5951,전주돌솥밥,"여수 전주돌솥밥은 바다 쪽으로 길게 늘어선 건어물 가게 바로 뒤쪽 골목에 위치해 있다. 여수에서 돌솥밥만을 전문으로 하는 유일한 식당이다.

예부터 귀한 손님을 대접하기 위하여 만든 영양가 만점인 음식이 돌솥밥이다. 그 맛을 다시 살린 전주돌솥밥은 무공해 장수 곱돌솥에 질 좋은 국내산 쌀과 밤, 은행, 잣, 팥, 완두콩, 야채 등 10여 가지 이상의 재료를 사용하여 밥을 짓고 밥 위에 계란 노른자를 얹어 내놓는다. 여기에 여수에서 유명한 게장과 갓김치 등이 곁들여져 음식의 맛을 더한다. 돌솥밥은 간장 양념에 비벼 먹어야 제맛이다. 그래야 돌솥 특유의 밥맛을 느낄 수 있다. 간장 양념을 약 3~4스푼 정도 넣고 계란 노른자와 함께 비벼 먹으면 된다.",,,전라남도 여수시 교동남1길 5-10,,격주 일요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11:00~20:00 (15:00~17:00 브레이크타임)
19:30 라스트오더",영양돌솥밥,영양돌솥밥,,,,,,,,,,,,,,,,,,,
5952,동백꽃식당,"잠수기조합과 가까운 위치에 ‘동백꽃식당’이 있다. 바로 앞에는 여수항을 수시로 드나드는 어선들이 부산하다. 그리 멀지 않은 곳에 섬 경도로 들어가는 선착장이 있으며, 주변에는 해수사우나를 경험할 수 있는 시설도 있다. 동백꽃식당은 붕장어 전문점으로 장어뼈를 푹 고아 만든 육수에 숙주, 고사리, 우거지와 갖은 양념 등을 넣어 요리한다. 이때 통통하게 살 오른 장어를 함께 넣어 끓여낸다. 맛 본이들은 입안에서 살살 녹는 장어 살코기 식감을 잊을 수 없을 것이다. 장어구이는 살아있는 장어를 손질해 소금을 뿌려 구워 상추나 깻잎에 싸서 먹는다. 언제 먹어도 그 맛이 별미이며, 기운이 솟는 듯한 느낌이다. 이 집에서는 1인분 단위로 탕요리를 포장해 주기도 한다. 자동차나 버스는 바로 앞 국동어항 물량장 주차장에 두면 된다.",,,전라남도 여수시 어항단지로 43,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00 ~ 21:00,장어구이,우거지 산통장어탕 / 장어매운탕 / 장어내장탕 등,,,,,,,,,,,,,,,,,,,
9072,사탕수수 족욕카페,"충남 논산시에 위치한 사탕수수 족욕 카페는 논산 여행 중 쉬어가기 딱 좋은 카페다. 사탕수수 족욕 카페 본관은 목재의 따뜻한 느낌으로 가득하며, 초록빛 온실은 감성적인 분위기를 자랑한다. 사탕수수와 양파껍질로 우려낸 물로 족욕을 하면 온몸의 피로가 풀린다. 사탕수수와 양파껍질을 우려낸 물은 보습에 효과적이며, 입욕 솔드 첨가 시 혈액순환과 피부 질환 완화 및 보습에 더욱 도움을 준다. 단체 예약과 반려견 동반도 가능하다.",,https://instagram.com/,충청남도 논산시 은진면 방축길 16-10,,연중무휴,가능,,,출입구까지 턱이 없어 휠체어 접근 가능함,,,,,주출입구는 턱이 없어 휠체어 접근 가능함(수동문),,,,,,,,,,,의자식 테이블 있음_무장애 편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~21:00,오늘의 꽃차,아메리카노 / 플로랄티 / 아이스크림 크로플 등,,,,,,,,,,,,,,,,,,,
9165,북카페 지상의 양식,"북카페 지상의 양식은 서점, 카페, 소품샵을 병행하고 있으며, 서산 지역 활동 작가 도서를 접할 수 있으며, 기타 도서 출간 워크숍, 인문학 강연 등을 진행하는 지역 문화공간이다.",,,충청남도 서산시 번화3길 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~22:00 (전화문의),카페라떼,카페모카 / 아메리카노 / 청귤차 외,,,,,,,,,,,,,,,,,,,
9723,또랑길,"또랑길은 자연 속에 들어와 있는 듯 황토로 지은 한옥이 눈길을 끄는 곳이며 배론성지 이정표를 따라 좌측으로 들어서면 마주하게 되는 음식점이다. 한국 천주교 전파의 진원지인 배론 성지 근교의 또랑길 음식점은 황토와 통나무로 깔끔하게 안과 밖을 장식하였으며 주차장이 넓게 잘 정비되어 있어 단체 관광객도 편하게 식사할 수 있다.
주요 메뉴는 또랑길 정식, 더덕 정식, 곤드레밥이며 이곳의 걸작인 천년초 고추장 맛은 음식의 맛을 한껏 올려준다. 가게 안에는 자기 공예품들이 눈에 띄는데 이곳 사장님이 공방을 직접 운영해 다양한 식기와 찻잔, 성모상 등 공예품들이 진열되어 있으며, 공예 체험도 가능하다.",,,충청북도 제천시 봉양읍 배론성지길 49-21,,일요일,있음(20대),,,"테이블 간격이 넓음. 방문 시, 휠체어 사용자 이용 편리
턱 없음.",,,,,"문의 형태 : 버튼식 자동문
출입통로가 넓어 휠체어, 전동 스쿠터 진입 쉬움.
경사로 마련되어있음.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30 ~ 15:30 (주문마감 15:00),또랑길 정식,또랑길 정식 / 곤드레밥 / 더덕 정식,,,,,,,,,,,,,,,,,,,
12135,100년임당방앗간,"강릉 임당동에서 100여 년 동안 방앗간으로 운영되었던 공간을 재구성한 카페다. 입구에 세워진 절기 방아가 이 같은 공간의 정체성을 상징적으로 보여준다. 100년 임당방앗간은 옛 방앗간의 원형을 오롯이 보존하고 있는데, 카페에 들어서면 가장 먼저 거대한 목조 정맥기와 제분기가 맞아준다. 안쪽에는 고추 빻는 기계 콩두방과 기름 짜는 기계가 전시되어 있다. 이곳의 대표메뉴는 방앗간 라테다. 주문 즉시 핸드메이드로 제작하는 부드러운 크림과 귀리가루, 에스프레소가 어우러져 고소한 풍미가 느껴진다. 또 다른 인기 메뉴인 방앗간 미숫가루는 강원 지역에서 생산된 곡물 7가지를 직접 방앗간에 맡겨 만든다.",,,강원특별자치도 강릉시 경강로2095번길 7 (임당동),,연중무휴,불가능,,,,근처 골목에 벽화도 있어요! 쑥라떼랑 옥수수푸딩 맛있게 잘 먹었고 방앗간에서 사용하던 물건들이 그대로 있어서 신기했어요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~19:00,방앗간(귀리)라떼,진한대추차 / 옛날수제팥빙수 / 쑥크림라떼 등,,,,,,,,,,,,,,,,,,,
12613,나전역카페,"나전역은 오랜 시간 잊힌 기차역이었다. 1969년에 문을 열어 석탄사업이 활황이던 시절에 가장 번성했다. 그러다 1993년에 이르러 간이역이 됐고 2011년에 여객 취급마저 멈춰 폐역 직전까지 갔다. 2015년 의자와 난로 등을 설치하며 옛 역의 모습을 복원했지만 크게 관심을 끌지 못했다. 나전역의 부활을 이끈 건 카페다. 나전역은 우리나라 1호 간이역 카페다. 역 건물을 카페로 개조하며 정선의 새로운 명소로 떠올랐다. 기차를 기다리던 대합실은 손님들이 커피를 마시며 쉴 수 있는 장소로 변신했다. 기차표를 사듯 커피를 주문해 마신다. 옛 간이역의 긴 의자도 그대로다. 시간표 자리에 붙어 있는 메뉴판도 흥미롭다. 나전역의 특별함은 기차역의 느낌을 살린 레트로 분위기에만 있지 않다. 정선의 로컬푸드 곤드레를 활용한 메뉴 역시 나전역 카페를 알린 비결이다. 대표 음료는 나전역크림커피로 쌉싸름한 곤드레 나물 향과 달콤한 크림 커피의 조화가 절묘하다. 곤드레아란치니도 나전역 카페에서만 맛볼 수 있는 디저트 메뉴다. 공원은 계곡수체험장이 ‘S’자로 가로지른다. 그 주변으로 분수와 정자, 파고라 등이 자리해 계곡수에 발을 담그며 잠시 쉬어갈 수 있다.",,http://instagram.com/najeoncafe,강원특별자치도 정선군 북평8길 38,,연중무휴,가능 / 무료,,,출입구까지 경사로가 설치되어 있음,"친구와의 정선여행에서 우연히 들른 예쁜 나전역 카페에서 맛난 커피를 마시며, 어릴때 추억이 생각나는 기념품도 사고 즐거운 시간을 보냈네요. 그리고 역앞에서의 버스킹도 좋은 추억이 되었네요~ 나전역카페가 나전역 근처 인줄 알았는데 진짜 나전역에 있더라구요. 맛있는 커피랑 빵 먹으며 여유로운 시간 보내고왔어요♡ 2020년쯤 열었다는 나전역카페 기차여행갔었을때 예쁜카페라는 소문을 듣고 방문했었어요~정선아리랑 열차를 타게된다면 꼭 방문해보세요. 저는 원랜 계획에 없었던 곳인데 방문하길 잘했다는 생각을했습니다 뭔가 특색이 있어서 기억에 많이 남았어요!! 그리고 빵,음료 다 맛있었어요!! 조용하고 참 예쁜 기차역 까페에요~ 실제 기차가 운영되는 역인데 너무 예쁘게 꾸며놔서 사진 찍을곳도 많고 좋아요. 기차타고 재방문 하려구요~ 커피와 감자빵도 맛있었어요~ 좋아요♡",,,,주출입구는 턱이 없어 휠체어 접근 가능함,장애인 주차장 있음(3대)_무장애 편의시설,,,,,,,,,,,,,,,,,,,,,동반가능_시각장애인 편의시설,,,,,,,,,,,,,,,,,,,,,,,,,10:00~19:00 (18:30 라스트오더),나전역크림커피,나전역크림커피 / 곤드레아란치니 / 말렌카허니케이크 등,,,,,,,"카페: 24명, 계곡수체험장: 제한없음",,,,,,,,,,,,
12629,크래프트유니온협동조합(몽트비어),"속초 몽트비어는 지역을 대표하는 수제맥주 브랜드이다. 속초 IC 입구에 신선한 맥주를 생산하는 수제맥주공장과 레스토랑이 위치해 있다. 몽트비어는 맥주 만들기 동호회 회원들이 모여 만든 독특한 이력을 갖고 있다. 홈브루잉을 통해 축적한 오랜 노하우를 바탕으로 지금의 몽트비어를 만들어냈다. 몽트비어는 효모가 살아 있는 신선한 맥주를 지향하는데 직접 재배한 국내산 홉을 이용한 페일에일과 IPA가 인기다. 이 밖에 딸기와 복숭아, 샤인머스캣 등 지역 농가들과 협업해 과일과 맥주를 콜라보레이션한 제품도 호응이 높다. 완벽한 양조 설비를 갖춘 맥주공장 2층은 울산바위가 보이는 전망 좋은 레스토랑이다. 날씨가 좋은 날엔 3층 루프탑을 이용하면 더욱 운치 있다. 몽트(MONT)는 프랑스어로 ‘산’을 뜻한다. 몽트비어를 처음 방문하다면 먼저 샘플러를 주문해 자신에게 맞는 맥주를 찾아보자. 맥주효모로 발효시킨 피자와 수제맥주로 숙성시킨 부드러운 육질의 통수제육포, 몰트와 효모를 넣어 만든 쫄깃하고 쌉쌀한 맥주 효모빵 등 다양한 메뉴들이 더욱 입맛을 돋운다.

[주요시설&부대시설]
양조장",,http://blog.naver.com/montbeer,강원특별자치도 속초시 학사평길 7-1 (노학동) MONT BEER,,연중무휴,"있음 (약 소형 10대), 무료",,,,크래프트유니온협동조합의 '몽트비어' 본점에서 울산바위의 전경과 함께 마시는 몽트 스트로베리에일도 해변점에서 속초해변 바다와 함께 마시는 몽트비엔나스타우트도 너무너무너무너무 환상적입니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"월요일~목요일, 일요일 13:00~22:00 (21:30 라스트오더)
금요일~토요일 13:00~23:00 (22:30 라스트오더)",몽트 메이플에일,"맥주, 피자, 치킨",,,,,,,,,,,,,,,,,,,
13698,연지한정식,수지구 신봉동에 위치한 퓨전한정식이다. 다양한 음식을 골고루 맛볼 수 있는 정식코스를 운영한다. 식당 주위에 작은 정원이 있어 식사 후 산책하거나 후식용 차를 마실 수 있다. 온실 분위기 나는 창가 테이블은 정원의 녹음이 스며들어 숲 속의 만찬을 즐기는 기분이다. 단체석이 준비되어 있기 때문에 모임이나 상견례장소로 안성맞춤이다.,,,경기도 용인시 수지구 신봉1로 291 (신봉동),,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"- 11:00~21:00
- 준비시간 15:00~17:00",연지한상,두레상 / 수라상 / 연회상 등,,,,,,,,,,,,,,,,,,,
13699,어가해물찜칼국수,"어가해물찜칼국수는 용인시 수지 신봉봉 외식타운에 있는 해물찜, 아귀찜 전문점이다. 푸짐한 해물과 싱싱하고 아삭한 콩나물을 주재료로 만든 아귀찜과 해물찜은 가족 외식이나 소규모 모임, 회식 메뉴로 인기가 있다. 주문은 좌석에 앉아 키오스크를 이용해서 하면 된다. 기본 상을 차려준 후 추가로 필요한 김치, 묵, 샐러드 등의 사이드 메뉴는 셀프바를 이용해서 무제한으로 이용할 수 있다. 해물찜이나 아귀찜 외에도 파전이나 바지락 칼국수, 팥죽 등을 단품 메뉴로 판매하고 있어 식사만 원할 경우는 주문할 수 있다. 주차는 매장 앞에 널찍한 주차장이 있어 이용이 편리하다.",,,경기도 용인시 수지구 신봉1로301번길 3 (신봉동),,매주 화요일,가능,,,,말이 필요없는 맛집입니다. 다만 피크시간에는 사람들이 너무 많아서 정신이 너무 없어요. 주문 누락된 적도 있고요. 피크시간 아닐 때 가면 좋아요.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11:00~21:30
- 마지막 주문 20:20",해물찜,아구찜 / 새알 팥죽 / 해물파전 / 바지락칼국수 등,,,,,,,,,,,,,,,,,,,
13700,카페 피아체레,"경기도 용인시 수지구 동천동에 위치한 이탈리안 음식 카페이다. 공연, 상영, 전시, 연주회, 대관 등의 복합문화공간인 살롱 피아체레의 2층에 있으며, 화덕피자, 파스타, 스테이크, 샐러드, 와인, 커피, 디저트를 판매한다. 부근에 고기리 계곡과 코코몽에코파크, 동천 자연식물원 등이 있어 연계 관광을 할 수 있다.",,,경기도 용인시 수지구 동천로448번길 31 (동천동),,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"- 10:00~21:00
- 준비시간 14:45~16:45
- 마지막 주문 19:50",리코타 치즈 샐러드,풍기 샐러드 / 불고기 샐러드 / 고르곤졸라 등,,,,,,,,,,,,,,,,,,,
